,name,speciality,vegan,vegetarian,lat,long
2688,L'étoile de Saclay,na,0,0,48.7318017,2.1740778
2689,San Polo,pizza,0,0,48.829459,2.301766
2690,Le Terminus (Chez Moustache),french,0,0,48.9386485,2.3509359
2691,Hope Café,french,0,0,48.8899236,2.33985
2692,Le Cabanon de la Butte,french,0,0,48.8865304,2.344348
2693,,indian,0,0,48.7944482,2.4639268
2694,Bovinelli,na,0,0,48.8965094,2.2460807
2695,Grill Istanbul,turkish,0,0,48.8972006,2.2478433
2696,Le Beffroi,french,0,0,48.6957162,1.8548407
2697,La Malvina,italian,0,0,48.6957675,1.8552618
2698,Le Resto,french,0,0,48.8441758,2.3479878
2699,Han Lim,korean,0,0,48.8445165,2.3486302
2700,La Truffière,french,0,0,48.8445191,2.3488346
2701,La Table Saint-Just,french,0,0,48.5329503,2.6725165
2702,L'Usine,french,0,0,48.5412579,2.6749157
2703,La Table des Artistes,french,0,0,48.896902,2.2398156
2704,Caïus Pizza,pizza,0,0,49.1349816,2.5720567
2705,Kathmandou,indian,0,0,48.8570416,2.3726643
2706,L'Arverne,na,0,0,48.7361854,2.3017963
2707,,na,0,0,48.7412936,2.3028347
2708,L'Epoque,french,0,0,48.8892763,2.1588413
2709,Le Relais de la Butte,french,0,0,48.8857166,2.3381509
2710,Les Pâquerettes,french,0,0,48.7426687,2.288436
2711,Au Régal Couscous,na,0,0,48.8475785,2.4004192
2712,Chez Léon de Bruxelles,regional,0,0,48.9386584,2.8791064
2713,Buffalo Grill,steak_house,0,0,48.9401454,2.8802973
2714,La Maison du Couscous,na,0,0,48.827432,2.3314214
2715,L'Ostéria,italian,0,0,48.9399055,2.0963976
2716,Fujiyama,japanese,0,0,48.8381784,2.4870084
2717,,na,0,0,48.8385598,2.4886875
2718,Planet Sushi,japanese,0,0,48.838295,2.4876496
2719,UGO Restaurant,na,0,0,48.956555,2.915679
2720,New Saigon,vietnamese,0,0,48.8384952,2.6314974
2721,Le Mékong,asian,0,0,48.8416517,2.6317768
2722,Les Jardins de Bagatelle,na,0,0,48.8702183,2.2459747
2723,Le Mesturet,french,0,0,48.8690004,2.3384279
2724,Coreen Woury,korean,0,0,48.8510173,2.2932405
2725,Le Taj-Mahal,indian,0,0,48.8509119,2.2937166
2726,La Cigalle,na,0,0,48.850869,2.2932272
2727,,chinese,0,0,48.8535259,2.4120078
2728,Casa di Roma,pizza,0,0,48.6569698,2.4083812
2729,Ta Sushi,japanese,0,0,48.6559625,2.4083161
2730,Grand Bonheur,chinese,0,0,48.6561485,2.4083984
2731,Bella Napoli,pizza,0,0,48.7182844,2.5005377
2732,L'Auberge des Camaldules,portuguese,0,0,48.7165972,2.5006021
2733,Bella Vista,italian,0,0,48.8198139,2.4754959
2734,,chinese,0,0,48.8201646,2.4794839
2735,La crêperie du Pecq,na,0,0,48.8926866,2.1037618
2736,,asian,0,0,48.7410823,2.2821118
2737,,japanese,0,0,48.7410529,2.2820091
2738,Le Jardin d'Artémis,na,0,0,48.8439446,2.3493055
2739,Chez Ann,chinese,0,0,48.8438873,2.3493114
2740,Les Patios,italian,0,0,48.8485015,2.3421189
2741,Bouillon des Colonies,french,0,0,48.8501669,2.3420537
2742,La Muraille du Phénix,chinese,0,0,48.8455001,2.3427289
2743,Le Palmier,couscous,0,0,48.9963998,2.1906836
2744,Le Galopin,french,0,0,48.8742654,2.3727129
2745,Vernazza,italian,0,0,48.8334129,2.3092754
2746,Paris Biskra,algerian,0,0,48.8865271,2.2101576
2747,Apicius,na,0,0,48.8736424,2.3076398
2748,Pizzeria Cesena,pizza,0,0,48.9452745,3.110606
2749,Restaurant ABC,chinese,0,0,48.8735821,2.093367
2750,Le Blé en Herbe,crepe,0,0,48.8013163,2.2647861
2751,Au P'tit Couscous,international,0,0,48.8040758,2.2658482
2752,Le Sèvres,na,0,0,48.8020689,2.2646788
2753,La Maison du Samouraï,japanese,0,0,48.8031925,2.2651401
2754,L'Ardoise,french,0,0,48.8012421,2.2650275
2755,Hippopotamus,steak_house,0,0,48.8433641,2.3246877
2756,Le Gourmet,french,0,0,48.8828717,2.3288427
2757,Kim,japanese,0,0,48.8827606,2.3283572
2758,L'Europe,na,0,0,48.847685,2.408078
2759,Le Dépôt,portuguese,0,0,48.8135548,2.4211724
2760,Saveurs d'Ici et d'Ailleurs,na,0,0,48.8150093,2.4203075
2761,Toscanini,pizza,0,0,48.820316,2.2497057
2762,Place d'Asie,chinese,0,0,48.9156603,2.2714355
2763,La Perle des Antilles,regional,0,0,48.8188257,2.2542569
2764,OyaKouKou,japanese,0,0,48.8268672,2.2637587
2765,La Dolce Vita,pizza,0,0,48.5628774,2.2968429
2766,Au Cœur de l'Italie,italian,0,0,48.8194462,2.3048644
2767,O'BBQ,regional,0,0,48.8195932,2.3058005
2768,Le P'tit Breton,crepes;regional,0,0,48.8947658,2.2268443
2769,Auberge du Saint-Graal,na,0,0,49.1324589,2.0488701
2770,Le Parigot,french,0,0,48.840214,2.3458326
2771,,na,0,0,48.9589628,2.8839908
2772,César Pizza,pizza,0,0,48.8868198,2.2020728
2773,Samou's Sushi Sun,sushi,0,0,48.8867983,2.2023616
2774,Sushi Nanterre,japanese,0,0,48.8865038,2.2108221
2775,Bicafé,portuguese,0,0,48.8865902,2.2096067
2776,Restaurant ZACHUKA,tibetan,0,0,48.8935918,2.3230817
2777,Relais de la Croix d'Or,na,0,0,49.1254779,2.693644
2778,Le Tigre,chinese,0,0,48.9934775,1.7303702
2779,Kebbab,kebab,0,0,48.9930252,1.7300591
2780,Café de l'Avenir,na,0,0,48.9942756,1.7330739
2781,Sis Khebap,kebab,0,0,48.9952118,1.7317006
2782,L'A Vin Première,french,0,0,48.8508424,2.4062247
2783,Adelio Pizza,pizza,0,0,48.8509363,2.406212
2784,Arrets de Jeu,french,0,0,48.9022557,2.3765142
2785,L'Epicurien,french,0,0,48.8817859,2.1100862
2786,La crêperie de Port Marly,na,0,0,48.8805883,2.110738
2787,Bistrot du Port,na,0,0,48.8800978,2.1100648
2788,La P'tite Marche,french,0,0,48.8799655,2.110274
2789,Le Bistrot Italien,na,0,0,48.8801279,2.1109848
2790,Asia Royal Port Marly,na,0,0,48.8794346,2.1121274
2791,Snack des Étangs,na,0,0,49.0263851,2.050921
2792,Le Napoli,pizza,0,0,48.8099546,2.1328487
2793,Le Jardin d'Italie,italian,0,0,48.8900271,2.0625169
2794,Au Père Louis,na,0,0,48.8489864,2.3403461
2795,Bistrot Melac,french,0,0,48.8556147,2.3867624
2796,La Table de Claire,french,0,0,48.8560496,2.3884378
2797,Le Palais de Houilles,chinese,0,0,48.925215,2.1896742
2798,Hong Kin,chinese,0,0,48.9210998,2.1850977
2799,Snack Gare,kebab,0,0,48.9211201,2.1851647
2800,L'Espoir,na,0,0,48.9116249,2.2966892
2801,La Sicilienne,pizza,0,0,48.9100825,2.2923052
2802,,pizza,0,0,48.911308,2.2933455
2803,,asian,0,0,48.9159386,2.2907084
2804,Palais de Port-Marly,na,0,0,48.8785963,2.1084774
2805,Happy Punjab,indian,0,0,48.7965585,2.1372622
2806,Le Palais Oriental,na,0,0,48.5515723,2.1254245
2807,Chez Lucette,french,0,0,48.8934317,2.3232522
2808,Bistrot des Peintres,na,0,0,48.8531504,2.3773721
2809,Zendo,na,0,0,48.8349006,2.3856248
2810,,na,0,0,48.8427645,2.2780599
2811,Au Médiéval,french,0,0,48.7335497,2.0927721
2812,La Coupole d'Argent,na,0,0,48.8826873,2.2389203
2813,Les Délices de Cappadoce,turkish,0,0,49.0466789,2.0333366
2814,Viareggio,pizza,0,0,49.0467141,2.0325909
2815,La Ripaille,french,0,0,48.7511567,2.3451624
2816,Le Louis XIII,french,0,0,48.7510554,2.3456167
2817,La Place,french,0,0,48.8892832,2.1654611
2818,Japan Sakura,japanese,0,0,48.8891496,2.1654048
2819,Chez Michel,na,0,0,48.8795704,2.3522406
2820,Chez Casimir,french,0,0,48.8793693,2.3525786
2821,Le Bouchon et l'assiette,french,0,0,48.8863383,2.3125327
2822,Les Souris dansent,french,0,0,48.8404972,2.3950481
2823,Pizza Hut,pizza,0,0,48.8538287,2.469712
2824,Café de la Place,na,0,0,48.7241418,2.0833624
2825,Yakamanger,kebab,0,0,48.7792561,2.0415742
2826,Le Phare Saint-Louis,regional,0,0,48.7792695,2.0411149
2827,Le Bistro Indien,indian,0,0,48.7792096,2.0409805
2828,La Ciboulette,french,0,0,49.0417139,2.058228
2829,Casa Vina,italian;french,0,0,48.8661411,2.3671105
2830,Les Bacchantes,na,0,0,48.8714714,2.3280397
2831,Crêperie Ker Lili,na,0,0,48.89395,2.2576639
2832,Portobello,italian,0,0,48.8914883,2.3506742
2833,Au Cadet de Gascogne,na,0,0,48.886728,2.3409619
2834,Le Papagallo,spanish,0,0,48.8286998,2.3507416
2835,Chez Mamane,regional,0,0,48.8286,2.3506267
2836,Chez Papa,Sud-Ouest France,0,0,48.8427006,2.2950967
2837,Cervejaria Portugalia,na,0,0,48.9235865,2.3692829
2838,,na,0,0,48.922969,2.3709549
2839,Chez Cousin,na,0,0,48.9284748,2.362807
2840,Les Merveilles de Chine,chinese,0,0,48.7278865,2.5365392
2841,Chez Aldo,italian,0,0,48.8979441,2.2873076
2842,,japanese,0,0,48.8967999,2.2878266
2843,Pizza Da Paolo,pizza,0,0,48.8986168,2.2864572
2844,Le Karaké,na,0,0,48.8987202,2.2866491
2845,La Ferme,french; couscous,0,0,48.8729261,2.3537842
2846,Le Martel,na,0,0,48.873623,2.3526886
2847,Zensushi,japanese,0,0,48.813034,2.3197042
2848,Le jardin de Jaurès,na,0,0,48.8806453,2.2410756
2849,Le Paradis du Fruit,na,0,1,48.8412021,2.3236059
2850,Kaobab,na,0,0,48.8987776,2.2860694
2851,,sandwich,0,0,48.8986877,2.2873461
2852,Les Hirondelles,na,0,0,48.8301391,2.1746474
2853,Sunny,na,0,0,48.8789434,2.3780844
2854,Poco Loco,latino,0,0,48.8717565,2.3715961
2855,Hokkaido 168,na,0,0,48.8183068,2.33031
2856,Le Vendôme,italian,0,0,48.8111635,2.3141593
2857,Chez Tony,na,0,0,48.804239,2.1697144
2858,Restaurant des Arcades,french,0,0,48.8041785,2.1688771
2859,L'Atelier Corse,french,0,0,48.5699428,2.4340066
2860,Le Billot,na,0,0,48.5691237,2.4517883
2861,Vallon du Liban,lebanese,0,0,48.8685692,2.2245926
2862,La Locanda,italian,0,0,48.9179444,2.7617112
2863,Ôp'Thirem,pizza,0,0,48.7508359,2.3457655
2864,Des Crêpes et des Cailles,crepe,0,0,48.8276701,2.3500783
2865,Restaurant Inter-entreprises,na,0,0,48.8423579,2.3222342
2866,Brioche Dorée,sandwich,0,0,48.8425995,2.3220085
2867,Still Good,american,0,0,48.8426486,2.3222725
2868,Le ciel de Paris,na,0,0,48.8421833,2.3220777
2869,Loumi's,salad,0,0,48.8732178,2.3529463
2870,Le Daily Syrien,syrian,0,0,48.8733162,2.3530864
2871,Kebox,kebab,0,0,48.8727754,2.3542137
2872,Les Majungais,na,0,0,48.8727613,2.3519183
2873,La Ferme de Charles,na,0,0,48.8727251,2.3521315
2874,Malocco,na,0,0,48.8009864,2.704012
2875,Domaine du Parc,na,0,0,48.8028521,2.7036633
2876,Délices de Satori,chinese,0,0,48.8526377,2.4062734
2877,Monument Café,na,0,0,48.7994993,2.1245506
2878,Le Bon Accueil,na,0,0,48.8024625,2.122053
2879,Ze Bistrot,french,0,0,48.8817044,2.3525759
2880,Marou,korean,0,0,48.7715486,2.3383858
2881,Shan Express,chinese,0,0,48.7788038,2.3355481
2882,Au Bon Coin,french,0,0,48.8034175,2.3359018
2883,Traiteur Zhu,asian,0,0,48.8065145,2.4734479
2884,Sushi Paradise,japanese,0,0,48.8072874,2.473942
2885,Escale,na,0,0,48.764526,2.4095546
2886,Jardin de Montsouris,vietnamese,0,0,48.8211226,2.341282
2887,Arido,na,0,0,48.8261695,2.1185987
2888,Ellis Gourmet Burger,american,0,0,48.8263574,2.1187194
2889,Le Lakanal,na,0,0,48.8333002,2.3325229
2890,L'Angélique,fine_dining,0,0,48.8053854,2.1320276
2891,Sushi-Ba Vanves,japanese,0,0,48.8217445,2.2874415
2892,Tablapizza,italian,0,0,48.9987387,2.1814859
2893,Courtepaille,steak_house,0,0,49.047717,2.1335811
2894,DelArte,pizza,0,0,49.0474673,2.1330983
2895,La Montagne,na,0,0,48.9832429,2.2025498
2896,Pizza Il Pescatore,pizza,0,0,48.7799993,2.324924
2897,Le Relais de Bavière,bavarian,0,0,48.8245952,2.2704937
2898,Le Christophe Colomb,na,0,0,48.892874,2.3287813
2899,Graffiti,french;italian,0,0,48.7780556,2.3342754
2900,Les Arènes,na,0,0,48.8449764,2.3549028
2901,Hao Hao,chinese,0,0,48.8211831,2.3635911
2902,Pizza Paï,na,0,0,48.8290543,1.9600194
2903,Pueblito,na,0,0,48.8752613,2.3705179
2904,Al Dar,kebab,0,0,48.8509701,2.3489635
2905,,italian,0,0,48.8476389,2.3773813
2906,Le Petit Canard,french,0,0,48.8801808,2.3373122
2907,Le Jeu de Paume,"Brasserie,_Pub",0,0,48.8105873,2.1264255
2908,La Fontaine,french,0,0,48.8657288,2.1382539
2909,Le Chatel,french,0,0,48.592966,2.1911154
2910,Le Brigadier,french,0,0,48.8777152,2.3320765
2911,Les Comédiens,na,0,0,48.877713,2.331874
2912,Le Phénix,asian,0,0,48.8717651,2.3403142
2913,Indiana Café,na,0,0,48.8708172,2.3482539
2914,La Patacca,pizza,0,0,48.871021,2.346921
2915,Le Wagon Bleu,na,0,0,48.88297,2.3205585
2916,Le Valerianne,french,0,0,48.9022643,2.2677592
2917,Sourire d'Asie,asian,0,0,48.8380973,2.3926743
2918,Aroï,thai,0,0,48.8820557,2.3285353
2919,La Table de Clichy,creole,0,0,48.8801158,2.3291143
2920,Ma Sushi,japanese,0,0,48.8815002,2.3282628
2921,,na,0,0,48.8773485,2.180618
2922,Quarante Six,chinese,0,0,48.8742801,2.3357676
2923,Wok Up,na,0,0,48.8742391,2.3333145
2924,Kiriko,japanese,0,0,48.8742326,2.3334984
2925,Soleil de Paris,french,0,0,48.8741848,2.335156
2926,Stan & Co,italian,0,0,48.8743601,2.3329097
2927,Snack de Chine,chinese,0,0,48.8742439,2.3332327
2928,Le 63,crepe,0,0,48.87423,2.3335755
2929,Les petits pois sont rouges,french,0,0,48.8742269,2.3336382
2930,Saveurs et Coïncedences,french,0,0,48.8728885,2.3451791
2931,Yakiniku,japanese,0,0,48.7460303,2.3478865
2932,Shogun Shusi,japanese,0,0,48.8906853,2.2917439
2933,China Town,chinese,0,0,49.2361502,2.8868516
2934,Alex & Pierre,pizza,0,0,48.8765391,2.3394762
2935,Kamado,japanese,0,0,48.8762148,2.3400961
2936,Kung Fu,asian,0,0,48.8765114,2.3406889
2937,Les Saisons,regional,0,0,48.8766574,2.3401427
2938,Sambuja,korean,0,0,48.876475,2.3395753
2939,Xi'an,chinese,0,0,48.8766336,2.3408729
2940,Le Milton,french,0,0,48.8766574,2.3405656
2941,Le Mandarin,asian,0,0,48.7118551,2.2448824
2942,La Salle à Manger,french,0,0,48.8395564,2.3497363
2943,Firenze,pizza;pasta;italian_pizza,0,0,48.8500694,2.2761219
2944,Bistrot.31,na,0,0,48.8498994,2.2724503
2945,Daroco 16,italian,0,0,48.8515008,2.2778254
2946,Les Ondes,french,0,0,48.8512469,2.2779972
2947,,na,0,0,48.8506071,2.2713372
2948,O'Sushi,japanese,0,0,48.8888102,2.1684405
2949,L'Entremer,french,0,0,48.8894076,2.1654272
2950,Nameste,indian,0,0,48.8884799,2.1681394
2951,,chinese,0,0,48.8890246,2.1698446
2952,Le Pavillon d'Été,chinese,0,0,48.7638272,2.4086071
2953,O'Select,steak_house;moroccan,0,0,48.9181512,2.2834025
2954,Cap de Bercy,na,0,0,48.8400881,2.3806431
2955,Ganesh,indian,0,0,48.8240405,2.32502
2956,Grand Appétit,na,0,0,48.8517277,2.3664938
2957,Chez Papa,french,0,0,48.835951,2.3274377
2958,Le New-York,burger,0,0,48.8183247,2.1301998
2959,Brasserie des 4 Routes,french,0,0,48.9204934,2.4108418
2960,Brasserie le Royal,french,0,0,48.9211258,2.4106254
2961,Washi,japanese,0,0,48.902348,2.268756
2962,750g,na,0,0,48.8337838,2.2902728
2963,Le Verre Galant,french,0,0,48.8339105,2.2899243
2964,La Prima,italian,0,0,48.8332825,2.289471
2965,Hippopotamus,steak_house,0,0,48.8272053,2.1199117
2966,Le sabot Rouge,french,0,0,48.6454151,2.0763808
2967,,pizza,0,0,48.6459751,2.0773571
2968,Bella Storia,italian,0,0,48.6478571,2.0699221
2969,Le Relais de la Bénerie,french,0,0,48.6563093,2.0941853
2970,L'Îlot Vert,french,0,0,48.64561,2.0770514
2971,Le Relais de Pamfou,na,0,0,48.461437,2.8720502
2972,,na,0,0,48.5047273,2.7922675
2973,Bonsai,japanese,0,0,48.8331362,2.2888144
2974,Pizza Amici,na,0,0,49.1602268,1.9354027
2975,Le Corot,french,0,0,48.8218306,2.1835315
2976,,na,0,0,48.8206412,2.1731983
2977,Le nom m'échappe,french,0,0,48.8680574,2.3417881
2978,Mardi,crepe,0,0,48.8698783,2.3425685
2979,The Hollywood Savoy,na,0,0,48.8691169,2.3422291
2980,Vert Midi,na,0,0,48.8702023,2.3421494
2981,,na,0,0,49.1677334,2.3638687
2982,Buffalo Grill,steak_house,0,0,48.7833149,2.6157506
2983,La Boucherie,na,0,0,48.6652917,2.3984521
2984,Le Grand Café,french,0,0,48.8935265,2.2583642
2985,Le Provençal,french,0,0,48.8515069,2.4066855
2986,Les 5 Saisons,na,0,0,48.8351363,2.3445567
2987,Bon Gusto,italian,0,0,48.8260954,2.3467344
2988,Hippopotamus,steak_house,0,0,48.8304114,2.3551772
2989,Le Poutil (fermé),na,0,0,48.6265199,2.122574
2990,Au Siècle d'Or,chinese,0,0,48.8947085,2.0719011
2991,,na,0,0,48.8954969,2.0721747
2992,Le Village,french,0,0,48.8672899,2.0941848
2993,Café Rosa,mexican,0,0,48.8665604,2.0950177
2994,La Cantine des Grands,french,0,0,48.8666457,2.0949422
2995,Le Cottage,french,0,0,48.8671642,2.0943995
2996,Le Côcooning,french,0,0,48.8669748,2.0943877
2997,Crêpes à l'affiche,na,0,0,48.8666768,2.0947299
2998,L'Ardoise,french,0,0,48.8665806,2.0948101
2999,Vishnu Bavan,indian,0,0,48.866624,2.0947818
3000,Couscous du Vieux Marly,na,0,0,48.866506,2.0951121
3001,La Plantation,na,0,0,48.8663524,2.0950012
3002,Le Gramophone,french,0,0,48.8662344,2.0953741
3003,Au Vieux Marly,french,0,0,48.8676969,2.0965211
3004,La Tempête,french,0,0,48.8669805,2.1008559
3005,Les Chevaux de Marly,french,0,0,48.8674147,2.1013831
3006,Pierrot,french,0,0,48.8641319,2.3484339
3007,Le Morgan'dine,french,0,0,48.7244413,2.6565774
3008,Auberge de Tizi,na,0,0,48.6906434,2.6137064
3009,Kidaya,japanese,0,0,48.6944788,2.6098685
3010,La Briardise,regional,0,0,48.6957397,2.6087953
3011,La Table au Grenier,pizza,0,0,48.6962025,2.607101
3012,Royal Wok,asian,0,0,48.6969729,2.6082828
3013,,na,0,0,48.6913068,2.613338
3014,Délice d'Asie,asian,0,0,48.702368,2.6007626
3015,,pizza,0,0,48.7034925,2.6011914
3016,L'Annexe,na,0,0,48.7482336,2.6158764
3017,La Bergerie,regional,0,0,48.7618286,2.6646528
3018,,na,0,0,48.7292276,2.5412966
3019,,pizza,0,0,48.7476522,2.6150072
3020,,japanese,0,0,48.7482311,2.6155757
3021,Le Bistro a Crêpes,crepe,0,0,48.8950204,2.0946894
3022,La Piazza,italian,0,0,48.8953773,2.0933384
3023,Le Manège,french,0,0,48.8953555,2.095362
3024,Mantra,indian,0,0,48.8952651,2.0944192
3025,Le Chinon,french,0,0,48.8853856,2.3359893
3026,Tentazioni,italian,0,0,48.8873045,2.3360309
3027,Café Burq,french,0,0,48.8858892,2.3361945
3028,Nagano,japanese,0,0,48.684454,2.3749376
3029,Good Time,kebab,0,0,48.779549,2.0418017
3030,Okinawa,japanese,0,0,48.7819274,2.0426524
3031,Restaurant Sidi Rached,algerian;grill,0,0,48.8868957,2.3514264
3032,Nanashi,bento,0,0,48.863529,2.3631763
3033,,na,0,0,48.6356425,2.4293193
3034,Le Lotus,chinese,0,0,48.8825806,2.3672397
3035,Le Paris Orléans,french,0,0,48.8245312,2.3763864
3036,Collines d'Asie,na,0,0,48.8857489,2.345245
3037,Yoshinoya,japanese,0,0,48.8059131,2.4650023
3038,La Terrasse,na,0,0,48.8629927,2.5297503
3039,Le Soleil du Maroc,na,0,0,48.8600449,2.5308773
3040,Le Sultan,turkish,0,0,48.8725592,2.5299397
3041,Royal Plaisance,asian,0,0,48.8528077,2.5126505
3042,Sushi Royal,japanese,0,0,48.8545288,2.5206282
3043,,asian,0,0,48.8511411,2.5045056
3044,Pizza Casa Valentino,pizza,0,0,48.8546558,2.5215963
3045,Chez Gigi,regional,0,0,48.7903838,2.4962492
3046,Le Pré aux Clercs,na,0,0,48.8554625,2.3338224
3047,Le Caméléon,na,0,0,49.1553989,2.4429734
3048,San Marino,italian,0,0,49.155055,2.4447758
3049,Yikou,chinese,0,0,48.8830046,2.3650381
3050,Gowri Vilas,indian,0,0,48.8830637,2.3612591
3051,Exquis Paris,chinese,0,0,48.8728188,2.3813307
3052,,pizza,0,0,48.8688487,2.2348654
3053,Ganesha Corner,na,0,0,48.8834736,2.3604504
3054,Francis Labutte,na,0,0,48.8896591,2.3426912
3055,Le Bouclard,french,0,0,48.885776,2.3287243
3056,Flunch,international,0,0,48.885001,2.3295757
3057,La Terrasse,na,0,0,48.8901913,2.3475988
3058,Chidragona,vietnamese,0,0,48.713104,2.3705413
3059,Carnium,meat;grill,0,0,48.8464712,2.4288957
3060,Sucré Salé,crepes;salad,0,0,48.8466235,2.4291176
3061,Délice de l'Inde,na,0,0,48.9100494,2.3329939
3062,,na,0,0,48.7426611,2.3966911
3063,Dream Sushi,japanese,0,0,48.7508916,2.3456438
3064,Ny Hav,vietnamese,0,0,48.824851,2.3607452
3065,Sushi Gozen,japanese,0,0,48.8416788,2.3272221
3066,Grill Istambul,na,0,0,48.9147266,2.4032259
3067,Au Coin Fleuri,na,0,0,48.9035103,2.2522892
3068,Le Riad,moroccan,0,0,48.888081,2.297928
3069,Yummy,japanese,0,0,48.9184408,2.3445313
3070,Pizzeria,italian,0,0,48.8974737,2.3312683
3071,Edo,japanese,0,0,48.8959871,2.3304855
3072,Mayday,na,0,0,48.887226,2.3324699
3073,Crép'uscule,regional,0,0,48.8903924,2.3348954
3074,Chiyoda,japanese,0,0,48.8905518,2.3349318
3075,La Locanda di Pulcinella,italian,0,0,48.88846,2.3329118
3076,Mimura,japanese,0,0,48.8875448,2.3327991
3077,Le Cochon Gaulois,regional,0,0,48.8915656,2.3353161
3078,Restaurant Soleil Levant,chinese,0,0,48.8954031,2.3374652
3079,O'Papa,na,0,0,48.9110934,2.3367742
3080,Restaurant Constantinople,turkish,0,0,48.9171113,2.3398748
3081,Al Crystal,lebanese,0,0,48.8980123,2.0895369
3082,Chez Alice,na,0,0,48.8958337,2.0934775
3083,Crêperie Larcher,na,0,0,48.8952493,2.0925316
3084,Don Fernando,italian,0,0,48.899035,2.0886849
3085,El Sol Azteca,mexican,0,0,48.8954991,2.0926948
3086,Gandhi St Pierre,indian,0,0,48.8954686,2.0922175
3087,Gourmet Royal,na,0,0,48.8965081,2.0911047
3088,L'Oasis de Massa,moroccan,0,0,48.8955328,2.0927654
3089,L'épicerie,italian,0,0,48.8956321,2.0909608
3090,La Fringale,french,0,0,48.8952347,2.0920808
3091,La Table St Germain,chinese,0,0,48.8959236,2.090868
3092,Le Phare St Louis,na,0,0,48.8960299,2.0914426
3093,La cantine de Marius,regional,0,0,48.8967575,2.0953047
3094,Moulerie Larcher,na,0,0,48.8952185,2.0924566
3095,Pizza di Napoli,italian,0,0,48.8989568,2.0887147
3096,Planet Sushi,japanese,0,0,48.898844,2.0887786
3097,Ristorante Mezza Luna,italian,0,0,48.8953088,2.092128
3098,Soprano,italian,0,0,48.8982625,2.0891022
3099,Thang Long,vietnamese,0,0,48.894856,2.0904631
3100,Brasserie du Théâtre,na,0,0,48.8973952,2.0944406
3101,La Crêpière,na,0,0,48.8970634,2.093117
3102,Swades,indian,0,0,48.8344267,2.2884194
3103,Buffalo Grill,steak_house,0,0,48.97904,1.88709
3104,Mad'eo ! • Crêperie bretonne,crepe,0,0,48.8338498,2.2894608
3105,,na,0,0,48.8277739,3.032581
3106,,na,0,0,48.8284404,3.0299819
3107,,na,0,0,48.8254924,3.0365828
3108,,na,0,0,48.82112,3.0377094
3109,,na,0,0,48.8216286,3.037814
3110,Le 10,na,0,0,48.8969471,2.0913639
3111,La Pachanga,international,0,0,48.8396619,2.3229538
3112,Le Montmartre,french,0,0,48.906822,2.3319403
3113,Sushi Boss,japanese,0,0,48.8967559,2.0925595
3114,La Casa Della Pizza,italian,0,0,48.8975176,2.0917795
3115,Délices de Minos,greek,0,0,48.8981228,2.0924132
3116,La Marocaine,moroccan,0,0,48.898253,2.0926016
3117,Nameste,indian,0,0,48.8965726,2.0900205
3118,Sushi Shop,sushi,0,0,48.8777108,2.1785739
3119,Don Pepe,italian;pizza,0,0,48.8797288,2.1805802
3120,Heureux comme Alexandre,french,0,0,48.8518599,2.3446879
3121,Ichiban,japanese,0,0,48.8990221,2.0902182
3122,La Petite Théière,na,0,0,48.8969894,2.0953673
3123,Miyoshi,japanese,0,0,48.9002293,2.0884594
3124,To'Sushi,japanese,0,0,48.9648647,1.8558408
3125,Le Petit Pont,na,0,0,48.8526927,2.3467899
3126,,asian,0,0,48.9301394,1.9769348
3127,Au Rendez-Vous d'Asie,asian,0,0,48.927836,1.9801779
3128,Oishii,sushi,0,0,48.6991925,2.4695993
3129,Restaurant Inter Entreprises Sodexo,na,0,0,48.7850937,2.0579866
3130,Plaza Sushi,japanese,0,0,48.7887377,2.0434061
3131,Le Coin d'Alexandre,na,0,0,48.8322319,2.2933954
3132,L'Ardoise,na,0,0,48.9000554,2.0813976
3133,Les Allobroges,french,0,0,48.8514101,2.4052556
3134,Shiun Hausu,japanese,0,0,48.8491856,2.4063562
